ts,value,y_true,event_type,event_id,is_missing
2026-01-01 03:26:00,10.588847691485892,0,none,-1,0
2026-01-01 03:27:00,10.401568020039504,0,none,-1,0
2026-01-01 03:28:00,10.577434929858011,0,none,-1,0
2026-01-01 03:29:00,10.8569916006967,0,none,-1,0
2026-01-01 03:30:00,11.496232481777994,0,none,-1,0
2026-01-01 03:31:00,10.35848919954368,0,none,-1,0
2026-01-01 03:32:00,11.05303356731121,0,none,-1,0
2026-01-01 03:33:00,10.793884728959588,0,none,-1,0
2026-01-01 03:34:00,10.877060865133165,0,none,-1,0
2026-01-01 03:35:00,11.560601821022114,0,none,-1,0
2026-01-01 03:36:00,11.32676966238624,0,none,-1,0
2026-01-01 03:37:00,11.739968175633166,0,none,-1,0
2026-01-01 03:38:00,10.978985665460486,0,none,-1,0
2026-01-01 03:39:00,10.704374481825594,0,none,-1,0
2026-01-01 03:40:00,10.949979150728703,0,none,-1,0
2026-01-01 03:41:00,11.19309218872433,0,none,-1,0
2026-01-01 03:42:00,11.162618924683146,0,none,-1,0
2026-01-01 03:43:00,10.516236545740139,0,none,-1,0
2026-01-01 03:44:00,11.125024256992207,0,none,-1,0
2026-01-01 03:45:00,11.19947063826838,0,none,-1,0
2026-01-01 03:46:00,12.385880595359676,0,none,-1,0
2026-01-01 03:47:00,12.058969626086194,0,none,-1,0
2026-01-01 03:48:00,10.64963652880651,0,none,-1,0
2026-01-01 03:49:00,10.945677764243685,0,none,-1,0
2026-01-01 03:50:00,10.338739568913617,0,none,-1,0
2026-01-01 03:51:00,10.794306033115335,0,none,-1,0
2026-01-01 03:52:00,11.268114796328765,0,none,-1,0
2026-01-01 03:53:00,11.734387262819475,0,none,-1,0
2026-01-01 03:54:00,10.730865429640271,0,none,-1,0
2026-01-01 03:55:00,10.772671298488383,0,none,-1,0
2026-01-01 03:56:00,9.996878207961565,0,none,-1,0
2026-01-01 03:57:00,11.034711133005922,0,none,-1,0
2026-01-01 03:58:00,10.567714147510443,0,none,-1,0
2026-01-01 03:59:00,10.848884612117036,0,none,-1,0
2026-01-01 04:00:00,10.669877829993311,0,none,-1,0
2026-01-01 04:01:00,11.082274120001196,0,none,-1,0
2026-01-01 04:02:00,10.21341704843796,0,none,-1,0
2026-01-01 04:03:00,10.368065817137465,0,none,-1,0
2026-01-01 04:04:00,12.25814080255254,0,none,-1,0
2026-01-01 04:05:00,10.467004670536056,0,none,-1,0
2026-01-01 04:06:00,10.569574455980485,0,none,-1,0
2026-01-01 04:07:00,12.115625896831206,0,none,-1,0
2026-01-01 04:08:00,12.681697844001638,0,none,-1,0
2026-01-01 04:09:00,10.537324780105228,0,none,-1,0
2026-01-01 04:10:00,10.963319519269154,0,none,-1,0
2026-01-01 04:11:00,11.340586026761251,0,none,-1,0
2026-01-01 04:12:00,12.076168859495025,0,none,-1,0
2026-01-01 04:13:00,10.644156291746308,0,none,-1,0
2026-01-01 04:14:00,11.038771868394214,0,none,-1,0
2026-01-01 04:15:00,11.582718716043729,0,none,-1,0
2026-01-01 04:16:00,11.404211977519669,0,none,-1,0
2026-01-01 04:17:00,10.977129833094425,0,none,-1,0
2026-01-01 04:18:00,11.108183360814873,0,none,-1,0
2026-01-01 04:19:00,10.45187186330927,0,none,-1,0
2026-01-01 04:20:00,11.057851446666147,0,none,-1,0
2026-01-01 04:21:00,11.04533632673861,0,none,-1,0
2026-01-01 04:22:00,11.313018885406953,0,none,-1,0
2026-01-01 04:23:00,10.896406450887502,0,none,-1,0
2026-01-01 04:24:00,11.445738153985925,0,none,-1,0
2026-01-01 04:25:00,11.73687406815703,0,none,-1,0
2026-01-01 04:26:00,11.282408523621175,0,none,-1,0
2026-01-01 04:27:00,11.389699748555053,0,none,-1,0
2026-01-01 04:28:00,11.232762373158135,0,none,-1,0
2026-01-01 04:29:00,11.206821268647733,0,none,-1,0
2026-01-01 04:30:00,10.823287321514524,0,none,-1,0
2026-01-01 04:31:00,11.380879677432977,0,none,-1,0
2026-01-01 04:32:00,11.161770888861769,0,none,-1,0
2026-01-01 04:33:00,12.337621018102132,0,none,-1,0
2026-01-01 04:34:00,12.06192898548133,0,none,-1,0
2026-01-01 04:35:00,11.427724958565156,0,none,-1,0
2026-01-01 04:36:00,10.813466748668537,0,none,-1,0
2026-01-01 04:37:00,10.627850982767878,0,none,-1,0
2026-01-01 04:38:00,11.867500947545322,0,none,-1,0
2026-01-01 04:39:00,11.37091421036391,0,none,-1,0
2026-01-01 04:40:00,11.490107685347537,0,none,-1,0
2026-01-01 04:41:00,10.294970828941915,0,none,-1,0
2026-01-01 04:42:00,11.735547116408808,0,none,-1,0
2026-01-01 04:43:00,11.48305026873965,0,none,-1,0
2026-01-01 04:44:00,10.641646833540806,0,none,-1,0
2026-01-01 04:45:00,10.988012247178881,0,none,-1,0
2026-01-01 04:46:00,11.386705336613687,0,none,-1,0
2026-01-01 04:47:00,11.274733992661949,0,none,-1,0
2026-01-01 04:48:00,11.090567779375691,0,none,-1,0
2026-01-01 04:49:00,11.194443812233054,0,none,-1,0
2026-01-01 04:50:00,11.116075270212693,0,none,-1,0
2026-01-01 04:51:00,11.336798776286235,0,none,-1,0
2026-01-01 04:52:00,12.052632609697488,0,none,-1,0
2026-01-01 04:53:00,9.868177013040794,0,none,-1,0
2026-01-01 04:54:00,11.131608062994605,0,none,-1,0
2026-01-01 04:55:00,11.357440348135752,0,none,-1,0
2026-01-01 04:56:00,11.424094171507573,0,none,-1,0
2026-01-01 04:57:00,11.063630285922649,0,none,-1,0
2026-01-01 04:58:00,10.31374971830389,0,none,-1,0
2026-01-01 04:59:00,11.447011848536116,0,none,-1,0
2026-01-01 05:00:00,12.208928967383523,0,none,-1,0
2026-01-01 05:01:00,10.438855168085126,0,none,-1,0
2026-01-01 05:02:00,11.74366141930819,0,none,-1,0
2026-01-01 05:03:00,11.097059109008192,0,none,-1,0
2026-01-01 05:04:00,11.244007332411796,0,none,-1,0
2026-01-01 05:05:00,10.705934895863953,0,none,-1,0
2026-01-01 05:06:00,11.098492272849622,0,none,-1,0
2026-01-01 05:07:00,11.99027625430826,0,none,-1,0
2026-01-01 05:08:00,11.601203174840512,0,none,-1,0
2026-01-01 05:09:00,12.229491713385599,0,none,-1,0
2026-01-01 05:10:00,11.928769438362046,0,none,-1,0
2026-01-01 05:11:00,11.527762077134584,0,none,-1,0
2026-01-01 05:12:00,12.241272830238202,0,none,-1,0
2026-01-01 05:13:00,11.530781502207217,0,none,-1,0
2026-01-01 05:14:00,11.744666078995502,0,none,-1,0
2026-01-01 05:15:00,11.132022210792007,0,none,-1,0
2026-01-01 05:16:00,11.331729275329094,0,none,-1,0
2026-01-01 05:17:00,10.91559300433137,0,none,-1,0
2026-01-01 05:18:00,11.839017344629559,0,none,-1,0
2026-01-01 05:19:00,10.655063904413213,0,none,-1,0
2026-01-01 05:20:00,11.728572545937404,0,none,-1,0
2026-01-01 05:21:00,11.197614186217537,0,none,-1,0
2026-01-01 05:22:00,11.944136794034389,0,none,-1,0
2026-01-01 05:23:00,11.715408007026538,0,none,-1,0
2026-01-01 05:24:00,12.302452009811926,0,none,-1,0
2026-01-01 05:25:00,11.706978893776109,0,none,-1,0
2026-01-01 05:26:00,10.446736747658292,0,none,-1,0
2026-01-01 05:27:00,11.272348625211782,0,none,-1,0
2026-01-01 05:28:00,10.667817770069586,0,none,-1,0
2026-01-01 05:29:00,11.02711701849941,0,none,-1,0
2026-01-01 05:30:00,12.140874907276075,0,none,-1,0
2026-01-01 05:31:00,11.66294739247674,0,none,-1,0
2026-01-01 05:32:00,10.930968913398745,0,none,-1,0
2026-01-01 05:33:00,10.759192239891703,0,none,-1,0
2026-01-01 05:34:00,11.334289497335698,0,none,-1,0
2026-01-01 05:35:00,10.649586852051554,0,none,-1,0
2026-01-01 05:36:00,10.949781451696891,0,none,-1,0
2026-01-01 05:37:00,11.49036627384136,0,none,-1,0
2026-01-01 05:38:00,11.954311862468158,0,none,-1,0
2026-01-01 05:39:00,11.655118237899723,0,none,-1,0
2026-01-01 05:40:00,10.063178148256323,0,none,-1,0
2026-01-01 05:41:00,11.489646772006655,0,none,-1,0
2026-01-01 05:42:00,11.362815949670772,0,none,-1,0
2026-01-01 05:43:00,11.551418858033452,0,none,-1,0
2026-01-01 05:44:00,12.212876846226473,0,none,-1,0
2026-01-01 05:45:00,10.191570637284023,0,none,-1,0
2026-01-01 05:46:00,11.001278210463623,0,none,-1,0
2026-01-01 05:47:00,11.65164654818144,0,none,-1,0
2026-01-01 05:48:00,10.458045425968356,0,none,-1,0
2026-01-01 05:49:00,12.139548704942001,0,none,-1,0
2026-01-01 05:50:00,11.531247652471624,0,none,-1,0
2026-01-01 05:51:00,11.79479437555152,0,none,-1,0
2026-01-01 05:52:00,11.01591347424051,0,none,-1,0
2026-01-01 05:53:00,11.777893371340852,0,none,-1,0
2026-01-01 05:54:00,11.918498816661524,0,none,-1,0
2026-01-01 05:55:00,11.459475063790569,0,none,-1,0
2026-01-01 05:56:00,11.460784243230243,0,none,-1,0
2026-01-01 05:57:00,11.480999803514427,0,none,-1,0
2026-01-01 05:58:00,10.857904199217828,0,none,-1,0
2026-01-01 05:59:00,11.251995995879259,0,none,-1,0
2026-01-01 06:00:00,11.24962516752499,0,none,-1,0
2026-01-01 06:01:00,11.544731628931677,0,none,-1,0
2026-01-01 06:02:00,11.884091730236216,0,none,-1,0
2026-01-01 06:03:00,10.752326678328435,0,none,-1,0
2026-01-01 06:04:00,11.266036708014383,0,none,-1,0
2026-01-01 06:05:00,12.149779494361665,0,none,-1,0
2026-01-01 06:06:00,10.926365580584656,0,none,-1,0
2026-01-01 06:07:00,10.883343137120045,0,none,-1,0
2026-01-01 06:08:00,11.446940615806662,0,none,-1,0
2026-01-01 06:09:00,11.80014854207401,0,none,-1,0
2026-01-01 06:10:00,11.342296186311389,0,none,-1,0
2026-01-01 06:11:00,12.066760533280352,0,none,-1,0
2026-01-01 06:12:00,11.80724154164697,0,none,-1,0
2026-01-01 06:13:00,11.79904847014122,0,none,-1,0
2026-01-01 06:14:00,11.640931248484947,0,none,-1,0
2026-01-01 06:15:00,12.615619153834942,0,none,-1,0
2026-01-01 06:16:00,11.223677662806148,0,none,-1,0
2026-01-01 06:17:00,10.235568350199479,0,none,-1,0
2026-01-01 06:18:00,12.21771884146698,0,none,-1,0
2026-01-01 06:19:00,11.08488916606031,0,none,-1,0
2026-01-01 06:20:00,11.395480218847247,0,none,-1,0
2026-01-01 06:21:00,12.0552780270472,0,none,-1,0
2026-01-01 06:22:00,10.456229430905648,0,none,-1,0
2026-01-01 06:23:00,10.648700644758927,0,none,-1,0
2026-01-01 06:24:00,10.456726029272659,0,none,-1,0
2026-01-01 06:25:00,10.899648197251162,0,none,-1,0
2026-01-01 06:26:00,11.576495939362037,0,none,-1,0
2026-01-01 06:27:00,11.6225967623291,0,none,-1,0
2026-01-01 06:28:00,11.486295448099096,0,none,-1,0
2026-01-01 06:29:00,10.559707945284806,0,none,-1,0
2026-01-01 06:30:00,10.067556839774248,0,none,-1,0
2026-01-01 06:31:00,11.363624474014877,0,none,-1,0
2026-01-01 06:32:00,11.07491625973435,0,none,-1,0
2026-01-01 06:33:00,11.584809036387577,0,none,-1,0
2026-01-01 06:34:00,11.717230263428718,0,none,-1,0
2026-01-01 06:35:00,11.407986368094267,0,none,-1,0
2026-01-01 06:36:00,11.748031749423719,0,none,-1,0
2026-01-01 06:37:00,11.456832657708532,0,none,-1,0
2026-01-01 06:38:00,11.62095386184474,0,none,-1,0
2026-01-01 06:39:00,10.944824603907103,0,none,-1,0
2026-01-01 06:40:00,11.231583204813674,0,none,-1,0
2026-01-01 06:41:00,11.436864452377867,0,none,-1,0
2026-01-01 06:42:00,11.777227777013422,0,none,-1,0
2026-01-01 06:43:00,11.112906314029972,0,none,-1,0
2026-01-01 06:44:00,11.612183261852053,0,none,-1,0
2026-01-01 06:45:00,11.181618491399673,0,none,-1,0
2026-01-01 06:46:00,11.261961394692912,0,none,-1,0
2026-01-01 06:47:00,11.778203663771622,0,none,-1,0
2026-01-01 06:48:00,10.237256605245468,0,none,-1,0
2026-01-01 06:49:00,10.61683539364359,0,none,-1,0
2026-01-01 06:50:00,10.515055861827491,0,none,-1,0
2026-01-01 06:51:00,10.05046793209297,0,none,-1,0
2026-01-01 06:52:00,10.95207487532309,0,none,-1,0
2026-01-01 06:53:00,11.729014826696986,0,none,-1,0
2026-01-01 06:54:00,11.164854755411298,0,none,-1,0
2026-01-01 06:55:00,11.426745776670264,0,none,-1,0
2026-01-01 06:56:00,11.910799535991893,0,none,-1,0
2026-01-01 06:57:00,12.03934151543079,0,none,-1,0
2026-01-01 06:58:00,11.278760541371916,0,none,-1,0
2026-01-01 06:59:00,12.05093627704386,0,none,-1,0
2026-01-01 07:00:00,11.364444252794577,0,none,-1,0
2026-01-01 07:01:00,10.858725824269573,0,none,-1,0
2026-01-01 07:02:00,10.989773781453682,0,none,-1,0
2026-01-01 07:03:00,10.508143401645528,0,none,-1,0
2026-01-01 07:04:00,10.828657339950038,0,none,-1,0
2026-01-01 07:05:00,11.115108157578799,0,none,-1,0
2026-01-01 07:06:00,11.743394942092436,0,none,-1,0
2026-01-01 07:07:00,12.238725784320954,0,none,-1,0
2026-01-01 07:08:00,10.557624353028931,0,none,-1,0
2026-01-01 07:09:00,11.517085425703298,0,none,-1,0
2026-01-01 07:10:00,10.740694024591276,0,none,-1,0
2026-01-01 07:11:00,11.558700398251615,0,none,-1,0
2026-01-01 07:12:00,11.230075436486311,0,none,-1,0
2026-01-01 07:13:00,10.31104257737606,0,none,-1,0
2026-01-01 07:14:00,11.799300558175592,0,none,-1,0
2026-01-01 07:15:00,10.970690616666452,0,none,-1,0
2026-01-01 07:16:00,11.00785838346215,0,none,-1,0
2026-01-01 07:17:00,10.717929114819146,0,none,-1,0
2026-01-01 07:18:00,10.940603843302982,0,none,-1,0
2026-01-01 07:19:00,11.521861145251496,0,none,-1,0
2026-01-01 07:20:00,11.188333604360464,0,none,-1,0
2026-01-01 07:21:00,11.465395142422565,0,none,-1,0
2026-01-01 07:22:00,11.481703898697022,0,none,-1,0
2026-01-01 07:23:00,11.994977331897946,0,none,-1,0
2026-01-01 07:24:00,11.100261527591002,0,none,-1,0
2026-01-01 07:25:00,10.490524177677521,0,none,-1,0
2026-01-01 07:26:00,11.853284687536236,0,none,-1,0
2026-01-01 07:27:00,11.101995597381508,0,none,-1,0
2026-01-01 07:28:00,11.87479681837928,0,none,-1,0
2026-01-01 07:29:00,11.481538696119134,0,none,-1,0
2026-01-01 07:30:00,11.204627554277492,0,none,-1,0
2026-01-01 07:31:00,11.459501679398624,0,none,-1,0
2026-01-01 07:32:00,12.31346346840562,0,none,-1,0
2026-01-01 07:33:00,12.3783340906187,0,none,-1,0
2026-01-01 07:34:00,11.305019138366072,0,none,-1,0
2026-01-01 07:35:00,11.351662748804923,0,none,-1,0
2026-01-01 07:36:00,11.837833899305153,0,none,-1,0
2026-01-01 07:37:00,10.812540157915855,0,none,-1,0
2026-01-01 07:38:00,11.438118671029807,0,none,-1,0
2026-01-01 07:39:00,11.245355494313248,0,none,-1,0
2026-01-01 07:40:00,11.424028588846966,0,none,-1,0
2026-01-01 07:41:00,10.812968727540202,0,none,-1,0
2026-01-01 07:42:00,10.410218879795734,0,none,-1,0
2026-01-01 07:43:00,10.152634949837498,0,none,-1,0
2026-01-01 07:44:00,10.65773504807445,0,none,-1,0
